Row.names,Time stamp,Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,More
3056,2021-03-14 09:24:07 UTC,F,More than 10,EUR,2,AAB,PU,1,1,4,5,4,4,4,5,5,4,5,1,5,4,5,4,4,1,0,0,Very grateful to me
3057,2021-03-14 09:55:57 UTC,M,Less than 1,PER,1,AAB,U,1,2,1,4,1,5,4,4,4,5,2,2,2,2,2,2,4,1,0,2,
3058,2021-03-14 10:31:44 UTC,M,1a2,RAG,3,MI,U,0,1,3,5,2,3,2,2,5,2,1,1,1,1,1,5,4,1,0,0,
3059,2021-03-14 10:40:07 UTC,M,2a10,EUR,1,ASB,U,0,2,4,5,3,4,4,2,5,2,2,2,3,4,4,3,4,1,0,0,
306,2021-03-06 17:49:48 UTC,M,2a10,NR,2,MI,PU,3,2,4,4,4,4,4,4,2,3,4,1,2,3,2,2,3,3,3,3,
3060,2021-03-14 11:05:08 UTC,M,More than 10,NR,1,AAB,PU,1,2,2,4,3,4,4,4,4,2,4,3,4,3,3,4,3,1,0,0,"His particularity: his meows! Sometimes it can be for 5 to 10 minutes, very long and very loud. Really curious, I have never seen that before in other cats. When it's like that, I check if he has enough to eat, if the litter box is clean as well as his water, if not I provide it. But then, what do they mean??? I have no idea..."
3061,2021-03-14 11:11:25 UTC,F,2a10,NR,5,AAB,PU,2,2,5,4,5,4,5,5,4,4,5,2,2,3,2,2,2,1,0,0,"Little 6 year old cat, very fearful, fell from the 4th floor at 4 and a half months old, very very fearful since then"
3062,2021-03-14 11:14:51 UTC,M,Less than 1,NR,5,AAB,PU,2,2,2,2,2,5,5,5,5,4,3,3,3,3,4,3,4,1,0,0,Baby cat of 8 months very playful and likes my other 7 year old who shows him the nonsense and takes care of him like a mother
3063,2021-03-14 11:32:08 UTC,M,2a10,BEN,1,AAB,U,1,2,1,1,1,4,4,4,4,4,1,1,4,4,1,1,1,1,0,0,
3064,2021-03-14 11:48:55 UTC,M,Less than 1,Other,1,AAB,U,2,3,3,2,1,4,2,5,4,4,3,2,1,1,5,3,4,1,0,0,
3065,2021-03-14 11:55:34 UTC,M,Less than 1,BEN,1,AAB,U,0,2,1,1,3,5,2,5,5,5,1,4,2,3,2,4,5,1,0,0,
3066,2021-03-14 12:01:27 UTC,M,2a10,EUR,1,AAB,R,1,2,5,4,3,4,5,2,5,2,2,1,3,2,2,4,5,1,0,0,
3067,2021-03-14 12:03:34 UTC,F,2a10,EUR,5,ASB,U,0,2,1,2,2,5,4,4,5,4,1,1,2,1,1,1,1,1,0,0,
3068,2021-03-14 12:04:58 UTC,F,2a10,EUR,3,ASB,U,0,2,1,4,1,5,5,5,4,4,3,2,4,2,3,1,1,1,0,0,
3069,2021-03-14 12:14:10 UTC,M,2a10,EUR,More than 5,ASB,U,0,3,1,3,1,5,5,5,5,4,2,3,4,2,3,4,4,1,0,0,"Collected at 14 days, weaned from the bottle, very cuddly and always there to comfort someone who is not well at home"
307,2021-03-06 18:08:26 UTC,M,2a10,EUR,3,ML,PU,3,2,4,5,3,5,5,3,4,1,2,5,1,1,3,3,3,3,3,3,He is very very cuddly and yet very solitary.
3070,2021-03-14 12:25:34 UTC,M,Less than 1,EUR,2,AAB,U,2,2,1,2,1,4,2,4,5,2,1,5,1,1,4,1,4,1,0,0,
3071,2021-03-14 12:33:16 UTC,M,Less than 1,NR,2,ML,R,0,2,1,2,1,1,3,5,4,5,2,5,1,3,5,3,5,1,0,0,They are very thieving (food) and can be mean to steal it
3072,2021-03-14 12:43:18 UTC,F,2a10,NR,2,ML,U,0,2,4,2,3,5,5,5,5,4,4,1,1,1,1,4,4,1,0,0,
3073,2021-03-14 13:02:35 UTC,F,1a2,NR,3,AAB,PU,2,2,4,1,2,4,5,5,4,4,1,2,2,4,5,2,2,1,0,0,"Is a pro at catching flies ??
 And hunts furry mice with real passion. Brings back the ball and eats madeleines"
3074,2021-03-14 13:14:46 UTC,F,2a10,BEN,1,AAB,U,1,1,1,1,3,5,4,4,4,1,1,4,5,3,4,2,4,1,0,0,Exclusive with her mistress and baby. Neither her master nor other people can approach her because she is aggressive.
3075,2021-03-14 13:33:21 UTC,M,Less than 1,BEN,1,AAB,U,1,2,2,2,1,4,4,4,4,4,4,1,3,1,1,3,3,1,0,0,
3076,2021-03-14 14:12:55 UTC,M,1a2,RAG,2,AAB,PU,2,2,3,5,2,3,4,3,5,4,2,1,1,1,1,4,3,1,0,0,My cat likes to watch birds from my balcony but can't catch them.
3077,2021-03-14 15:43:16 UTC,F,2a10,NR,1,AAB,U,1,2,4,4,4,3,4,3,4,2,1,1,1,1,1,2,4,1,0,0,"On the balcony, no possibility of catching birds or insects, but I have a great flycatcher! And she watches the birds with interest in the small park visible from the balcony!"
3078,2021-03-14 15:58:43 UTC,M,2a10,NSP,1,ML,R,0,2,2,3,1,4,5,5,4,1,2,3,4,1,4,3,2,1,0,0,He has a comforter that he puts in the bed every night to sleep with us.
3079,2021-03-14 16:27:12 UTC,M,2a10,NSP,1,ASB,U,0,2,3,3,5,4,1,1,3,4,4,4,5,4,4,4,3,1,0,0,
308,2021-03-06 18:12:17 UTC,F,1a2,EUR,3,MI,PU,2,3,1,1,1,5,5,5,4,4,3,5,4,3,3,3,5,3,3,3,"Kitten rescued at 1 month old, bottle-fed. He has trouble controlling his reactions, scratches easily when playing with us, attacks everything (legs, feet, clothes, etc.)"
3080,2021-03-14 16:38:12 UTC,M,1a2,EUR,1,AAB,PU,0,2,1,3,1,4,4,4,4,5,2,1,3,2,4,5,4,1,0,0,"He loves to catch feathers on the end of a string, he can play for hours as long as they are hidden and he hears the noise, he gets into a waiting position then jumps on them!"
3081,2021-03-14 16:51:40 UTC,M,1a2,PER,1,AAB,R,0,3,3,4,3,4,4,3,5,4,1,1,1,3,1,5,5,1,0,0,
3082,2021-03-14 17:28:57 UTC,F,Less than 1,RAG,1,AAB,U,0,2,1,3,1,5,3,3,5,4,3,1,3,1,3,4,3,1,0,0,
3083,2021-03-14 17:42:46 UTC,F,Less than 1,BEN,1,AAB,U,0,2,1,4,3,4,3,3,4,4,3,1,1,1,2,2,4,1,0,0,
3084,2021-03-14 18:17:57 UTC,M,Less than 1,RAG,2,AAB,U,2,2,1,4,2,2,1,1,1,5,2,1,2,1,1,1,2,1,0,0,
3085,2021-03-14 18:58:15 UTC,F,2a10,EUR,1,AAB,U,2,3,1,4,1,5,5,5,5,5,2,5,1,1,1,4,5,1,0,0,
3086,2021-03-14 19:21:26 UTC,M,1a2,SPH,2,AAB,U,0,2,3,4,1,4,4,4,4,4,3,1,1,1,1,1,3,1,0,0,Just to clarify that my cats don't go outside 0. I live in the city center and I don't want them to go outside.
3087,2021-03-14 19:55:50 UTC,F,1a2,EUR,3,ASB,U,0,2,4,4,4,4,4,4,4,2,4,1,2,2,4,2,4,1,0,0,Empathetic
3088,2021-03-14 20:11:58 UTC,F,1a2,EUR,3,AAB,U,1,3,3,1,1,3,5,5,5,1,1,5,3,1,5,5,5,1,0,0,
3089,2021-03-14 20:39:25 UTC,M,2a10,EUR,1,AAB,PU,2,3,4,2,3,5,4,5,4,2,4,3,4,3,4,4,3,1,0,0,"My cat has a small concrete balcony with a fence so that he doesn't go into the gutters because he's already done this. One thing is for sure, he'd like to taste a bird or two. He has lots of toys, a big cat tree to compensate for the lack of outside space, something he's never known."
309,2021-03-06 18:16:01 UTC,M,1a2,NSP,1,MI,U,2,2,1,4,1,5,2,5,4,1,2,4,5,5,5,3,3,3,3,4,
3090,2021-03-14 21:11:28 UTC,M,More than 10,SPH,1,AAB,R,2,2,2,4,2,5,5,5,4,5,3,1,2,1,2,4,3,1,0,0,He is just extraordinary!!!
3091,2021-03-14 22:11:22 UTC,F,Less than 1,EUR,1,AAB,U,2,2,5,2,3,4,4,4,5,5,2,1,1,3,1,1,2,1,0,0,
3092,2021-03-14 22:15:17 UTC,F,Less than 1,EUR,5,AAB,PU,0,3,1,4,1,4,3,4,4,4,1,4,3,1,1,1,3,1,0,0,
3093,2021-03-14 22:19:17 UTC,M,2a10,SBI,2,AAB,U,0,2,5,5,1,5,1,3,5,5,5,1,1,1,1,5,3,1,0,0,Same answer for our second cat who is an MCO
3094,2021-03-14 22:33:51 UTC,M,Less than 1,RAG,1,AAB,PU,0,2,1,5,3,4,5,3,4,4,4,1,1,2,4,3,1,1,0,0,
3095,2021-03-14 22:48:45 UTC,F,2a10,CHA,More than 5,ASB,U,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,1,0,0,
3096,2021-03-14 22:50:09 UTC,F,1a2,NR,More than 5,ASB,U,1,3,1,2,1,5,3,5,5,3,1,1,1,1,1,5,1,1,0,0,She is so cute
3097,2021-03-14 23:54:56 UTC,F,1a2,RAG,2,AAB,U,1,2,1,3,1,5,1,5,3,5,1,1,3,1,1,5,5,1,0,0,Cats with balcony
3098,2021-03-15 06:58:24 UTC,M,More than 10,EUR,4,AAB,U,2,3,1,5,1,5,4,4,5,5,2,1,1,1,1,3,1,1,0,0,
3099,2021-03-15 07:08:17 UTC,F,2a10,Other,4,AAB,U,3,3,5,5,3,4,4,2,5,2,5,1,1,1,1,1,1,1,0,0,Norwegian Forest Cat
31,2021-02-16 22:26:53 UTC,M,Less than 1,PER,1,MI,R,0,2,4,4,2,5,5,4,5,3,2,2,3,3,4,3,2,NSP,0,0,
310,2021-03-06 18:22:31 UTC,M,More than 10,EUR,4,MI,R,2,3,2,5,1,5,5,4,5,5,3,1,1,1,1,4,1,3,3,4,"He communicates a lot, different meows"
3100,2021-03-15 07:11:47 UTC,F,2a10,EUR,4,AAB,U,1,3,5,5,3,4,4,2,3,2,5,1,1,1,1,2,1,1,0,0,Doesn't purr 0
3101,2021-03-15 07:15:08 UTC,F,Less than 1,BEN,1,AAB,U,0,3,4,4,3,4,5,5,5,3,3,4,3,3,5,3,4,1,0,0,
3102,2021-03-15 09:14:36 UTC,M,Less than 1,RAG,1,AAB,U,0,2,1,4,3,4,2,4,5,5,1,3,2,3,4,5,5,1,0,0,
3103,2021-03-15 13:35:20 UTC,M,2a10,NR,4,AAB,U,1,3,1,3,1,3,3,3,3,2,1,1,1,1,1,1,1,1,0,0,
3104,2021-03-15 22:09:34 UTC,F,1a2,RAG,1,AAB,U,0,2,3,3,2,4,4,3,2,3,4,3,3,4,3,4,2,1,0,0,"Catches flies.. the birds are too high for her, ""but she watches them constantly even in the trees"
3105,2021-03-16 00:29:34 UTC,M,Less than 1,NSP,1,ASB,PU,0,2,3,2,3,4,3,5,3,3,2,4,3,3,4,4,4,1,0,0,
3106,2021-03-16 01:21:00 UTC,M,2a10,EUR,1,AAB,U,1,2,4,2,4,5,5,4,4,4,2,1,1,3,2,3,4,1,0,0,
3107,2021-03-16 13:06:54 UTC,M,Less than 1,RAG,4,ML,PU,0,2,4,5,4,5,5,5,3,4,5,1,1,1,5,5,5,1,0,0,Exit to the garden enclosure
3108,2021-03-16 14:22:23 UTC,M,2a10,RAG,1,AAB,U,0,2,3,4,4,4,5,3,4,2,4,1,1,3,2,3,4,1,0,0,
3109,2021-03-16 16:26:01 UTC,M,Less than 1,SPH,5,AAB,U,1,2,4,4,1,4,1,1,4,4,1,1,1,1,1,4,4,1,0,0,SPHs are very affectionate
311,2021-03-06 18:25:13 UTC,F,2a10,EUR,2,MI,R,3,1,3,5,1,5,5,5,3,3,3,1,1,1,1,4,3,3,3,3,Curious
3110,2021-03-16 20:01:07 UTC,F,2a10,MCO,1,ASB,U,0,2,4,5,3,4,4,3,4,2,1,1,1,3,2,4,5,1,0,0,
3111,2021-03-16 21:57:26 UTC,F,1a2,PER,1,ML,U,2,2,1,1,1,4,4,4,4,4,1,1,1,1,4,2,1,1,0,0,
3112,2021-03-16 23:41:38 UTC,M,Less than 1,RAG,1,AAB,U,1,3,1,4,2,5,3,3,5,5,1,2,4,4,2,4,3,1,0,0,He purrs a lot (lol)
3113,2021-03-17 16:47:38 UTC,M,2a10,EUR,1,ASB,U,0,2,1,1,3,4,4,4,5,5,2,2,3,3,2,4,4,1,0,0,
3114,2021-02-09 20:02:40 UTC,M,More than 10,NR,1,MI,U,3,1,2,4,2,4,2,4,5,4,2,1,1,2,2,4,5,1,0,0,
3115,2021-02-10 11:39:29 UTC,M,2a10,EUR,2,AAB,U,0,2,1,3,5,4,3,4,5,3,2,4,4,4,3,4,4,1,0,0,
3116,2021-02-10 11:51:22 UTC,F,2a10,TUV,1,AAB,PU,2,3,4,4,4,5,4,2,5,3,2,1,2,4,2,4,5,1,0,0,
3117,2021-02-10 13:39:05 UTC,M,Less than 1,RAG,2,ML,R,0,2,5,2,1,5,2,1,5,2,1,1,1,2,2,3,1,1,0,0,
3118,2021-02-10 13:43:44 UTC,F,2a10,MCO,4,ML,PU,0,2,1,4,2,5,4,4,5,5,2,1,2,2,3,4,4,1,0,0,
3119,2021-02-10 14:04:22 UTC,M,1a2,RAG,1,ASB,U,0,2,1,5,3,4,2,2,5,4,2,1,1,3,1,4,4,1,0,0,
312,2021-03-06 18:34:34 UTC,F,2a10,NR,1,MI,R,2,2,2,2,3,4,4,4,2,2,4,4,4,3,3,4,3,3,3,3,
3120,2021-02-10 15:05:33 UTC,F,Less than 1,RAG,1,AAB,U,0,2,1,4,1,3,1,4,5,5,2,1,1,1,1,5,5,1,0,0,
3121,2021-02-10 15:07:19 UTC,M,1a2,NR,1,AAB,U,1,2,5,4,3,4,2,4,5,2,1,2,1,3,4,5,5,1,0,0,
3122,2021-02-10 16:08:10 UTC,F,1a2,RAG,More than 5,MI,PU,0,2,2,4,4,4,2,2,4,4,2,1,2,2,2,4,4,1,0,0,
3123,2021-02-10 18:32:49 UTC,M,Less than 1,RAG,1,ML,R,0,2,1,4,1,4,4,4,4,4,1,1,1,1,1,4,1,1,0,0,
3124,2021-02-10 19:27:34 UTC,F,2a10,RAG,1,AAB,PU,2,2,1,4,1,4,2,4,4,3,4,1,5,5,3,5,3,1,0,0,
3125,2021-02-10 19:48:53 UTC,F,2a10,RAG,2,ML,R,0,2,1,3,2,5,5,3,4,4,1,1,3,2,2,4,3,1,0,0,
3126,2021-02-10 19:55:35 UTC,F,Less than 1,RAG,1,AAB,U,0,3,2,5,1,5,1,5,2,4,1,1,1,1,5,5,5,1,0,0,
3127,2021-02-10 19:58:32 UTC,F,1a2,EUR,1,AAB,PU,1,3,4,2,5,4,5,5,4,2,4,4,4,5,4,5,5,1,0,0,
3128,2021-02-10 20:32:52 UTC,F,More than 10,NR,2,ASB,PU,0,2,5,4,5,5,5,4,5,1,4,3,4,4,1,4,2,1,0,0,
3129,2021-02-10 20:47:50 UTC,F,2a10,RAG,1,AAB,U,2,1,1,4,1,3,5,5,3,5,3,2,2,1,2,4,5,1,0,0,
313,2021-03-06 18:52:46 UTC,F,2a10,NR,3,MI,R,3,3,2,1,1,4,5,5,3,2,1,2,3,4,4,2,2,3,3,3,
3130,2021-02-10 20:54:23 UTC,M,Less than 1,RAG,1,ASB,U,0,3,2,5,1,4,1,3,5,5,1,1,1,1,2,4,4,1,0,0,
3131,2021-02-10 22:35:54 UTC,F,2a10,NR,1,ML,U,1,2,4,4,3,4,5,3,5,1,3,1,1,1,1,4,3,1,0,1,
3132,2021-02-10 23:02:39 UTC,M,Less than 1,RAG,1,AAB,U,0,2,1,4,3,4,5,5,4,5,1,1,2,3,4,4,4,1,0,0,
3133,2021-02-10 23:04:23 UTC,F,Less than 1,RAG,1,AAB,U,1,3,1,5,4,5,5,5,5,5,2,2,4,2,2,3,2,1,0,0,
3134,2021-02-11 13:59:01 UTC,F,2a10,RAG,2,AAB,U,1,1,2,5,2,4,1,3,5,5,1,1,1,1,1,5,3,1,0,1,
3135,2021-02-11 16:48:08 UTC,F,2a10,RAG,1,ASB,U,0,2,1,4,2,4,4,2,4,4,1,1,1,1,1,4,2,1,0,0,
3136,2021-02-11 20:09:00 UTC,M,1a2,RAG,1,AAB,U,1,3,1,4,3,4,2,2,5,5,1,1,1,1,1,5,4,1,0,0,
3137,2021-02-11 22:11:52 UTC,F,2a10,RAG,2,ML,PU,2,2,4,4,4,5,5,5,5,4,2,1,3,3,3,3,3,1,0,0,
3138,2021-02-11 22:13:46 UTC,M,2a10,RAG,2,ML,PU,1,2,3,4,2,5,5,5,5,4,2,1,4,1,3,3,3,1,0,0,
3139,2021-02-11 22:22:36 UTC,M,2a10,MCO,More than 5,ML,PU,2,2,3,4,2,4,3,3,5,4,1,2,2,2,2,4,3,1,0,0,
314,2021-03-06 19:02:45 UTC,F,2a10,EUR,2,MI,PU,2,2,1,4,4,5,4,4,5,4,2,2,4,3,3,3,4,3,3,3,
3140,2021-02-13 00:00:01 UTC,F,Less than 1,SBI,1,ML,U,1,2,3,4,3,3,3,3,4,4,3,2,2,2,2,4,4,1,0,0,
3141,2021-02-13 09:57:51 UTC,F,1a2,EUR,1,AAB,U,0,2,4,2,3,4,5,5,2,4,4,4,3,3,5,4,5,1,0,0,
3142,2021-02-13 18:44:24 UTC,F,More than 10,PER,1,AAB,U,0,3,3,3,3,3,3,1,2,1,3,1,3,3,3,1,3,1,0,0,
3143,2021-03-16 14:28:00 UTC,F,More than 10,RAG,2,MI,R,2,1,5,5,4,2,3,1,5,3,4,1,1,1,2,3,4,1,0,0,my cat is rather large
315,2021-03-06 20:48:27 UTC,M,2a10,EUR,1,ML,PU,2,2,1,3,2,5,4,5,5,5,2,3,4,3,4,3,4,3,3,3,
316,2021-03-06 21:26:02 UTC,M,More than 10,EUR,2,MI,R,1,2,1,3,3,4,4,3,5,5,3,3,4,3,4,4,4,3,3,2,
317,2021-03-06 22:00:36 UTC,F,2a10,NR,1,MI,PU,2,1,4,4,5,3,2,2,3,3,4,2,2,4,4,2,4,3,3,4,Very very hunter in summer
318,2021-03-06 22:34:43 UTC,F,2a10,EUR,More than 5,ML,U,3,2,1,5,3,5,1,3,4,5,4,3,3,5,3,4,3,3,3,3,
319,2021-03-06 23:53:41 UTC,M,Less than 1,EUR,2,MI,R,0,2,4,5,3,5,5,3,4,4,4,1,1,1,1,1,3,3,3,3,
32,2021-02-16 23:08:37 UTC,M,2a10,PER,1,ASB,R,0,2,2,4,2,4,4,4,4,2,4,1,1,1,1,4,1,NSP,0,0,
320,2021-03-07 00:04:13 UTC,M,2a10,NR,2,MI,PU,3,2,2,2,2,4,4,5,5,4,2,1,4,4,4,3,3,3,3,4,
321,2021-03-07 01:14:03 UTC,F,1a2,NR,1,MI,R,2,2,5,3,2,4,5,5,4,2,3,2,3,2,3,4,3,3,3,4,
322,2021-03-07 03:35:26 UTC,M,Less than 1,EUR,2,MI,R,3,1,1,1,1,5,5,5,4,1,5,5,5,5,3,2,1,3,3,3,
323,2021-03-07 06:58:20 UTC,F,2a10,SBI,More than 5,MI,R,2,1,5,4,2,2,5,3,2,2,4,1,1,2,1,4,4,3,3,3,
324,2021-03-07 09:53:49 UTC,F,2a10,EUR,2,MI,R,3,1,4,5,2,5,5,5,5,2,4,1,4,2,1,5,1,3,3,3,
325,2021-03-07 09:57:40 UTC,F,1a2,EUR,2,MI,R,3,1,1,4,4,5,4,5,4,2,2,4,2,2,2,5,2,3,3,3,
326,2021-03-07 10:08:29 UTC,M,1a2,NSP,2,ML,R,3,2,3,3,2,4,4,3,4,3,2,2,3,3,4,3,4,3,3,3,
327,2021-03-07 12:32:24 UTC,F,2a10,EUR,1,MI,R,3,3,4,4,5,5,4,4,5,4,2,1,1,1,1,4,4,3,3,2,
328,2021-03-07 12:41:21 UTC,F,Less than 1,EUR,More than 5,MI,R,2,1,1,3,1,1,1,1,1,3,2,4,4,4,3,3,3,3,3,3,
329,2021-03-07 12:43:07 UTC,F,Less than 1,EUR,More than 5,MI,R,2,1,5,1,5,5,5,3,2,1,3,3,3,4,4,2,3,3,3,3,
33,2021-02-17 00:06:23 UTC,F,1a2,SBI,2,ASB,R,0,2,4,4,1,1,1,1,1,4,1,2,1,1,4,4,3,NSP,0,0,Number of cat trees in the house. Often sick or not. Sleeps with you or not.
330,2021-03-07 12:44:26 UTC,F,2a10,EUR,More than 5,MI,R,2,2,2,3,4,4,4,4,5,4,3,3,4,4,4,3,4,3,3,3,
331,2021-03-07 12:45:47 UTC,F,2a10,EUR,More than 5,MI,R,2,1,2,4,4,4,4,4,4,2,3,3,4,4,4,3,3,3,3,3,
332,2021-03-07 16:28:28 UTC,M,2a10,EUR,3,ML,R,3,2,4,3,5,5,5,5,5,2,3,3,4,3,2,4,2,3,3,4,Smart and a bit of a thief
333,2021-03-07 17:06:00 UTC,M,1a2,NR,2,MI,R,3,2,1,1,1,5,3,5,4,4,3,4,5,3,5,1,5,3,3,4,My cat is hyperactive
334,2021-03-07 19:40:35 UTC,F,1a2,NR,3,MI,R,3,2,1,1,1,4,3,4,5,5,1,1,1,1,1,5,4,3,3,3,"3 cats, 3 completely different personalities. One is very sociable, the other 2 are very fearful. I think it's the way we take them out when they're little. Mine is very cat-dog. She's with us when we go to the couch, at the foot of the bed when we go to bed. Is very stingy with cuddles 24/7, she follows us to the kitchen, we communicate by meowing, it can last 10 minutes continuously. 
 
 The other 2 (my wife's), who are the mother and sister of mine before I moved in with my wife, are very fearful, impossible to approach them, they don't like cuddles, like isolation, like to be quiet and are a pouf without being disturbed. 
 I imagine that they evolved in an unsuitable environment, before young children, a lot of noise and shouting and their behavior is not like mine who learned to know the human being. To love proximity with humans, communication, cuddles for hours on the couch. 
 
 There you go :)"
335,2021-03-07 20:05:20 UTC,F,2a10,SAV,1,MI,R,0,2,4,1,1,5,5,5,4,1,1,4,4,5,4,4,4,3,3,0,
336,2021-03-07 20:26:35 UTC,M,2a10,NSP,1,ML,PU,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,3,3,3,
337,2021-03-07 22:00:48 UTC,F,1a2,EUR,1,ML,PU,3,2,3,3,3,5,5,4,4,2,4,1,2,3,2,4,3,3,3,4,"Regarding the hunting of small rodents, it only brings us the liver"
338,2021-03-10 13:21:50 UTC,M,More than 10,NR,1,MI,R,2,2,5,5,3,5,5,5,5,5,1,1,2,3,3,2,5,3,3,3,
339,2021-03-13 13:24:04 UTC,M,2a10,EUR,2,ML,R,2,2,1,2,1,5,5,5,5,4,3,3,3,4,4,4,4,3,3,2,
34,2021-02-17 18:12:21 UTC,F,Less than 1,EUR,2,ML,PU,0,2,1,2,2,5,5,5,4,4,3,1,2,2,2,2,2,NSP,0,0,
340,2021-03-13 13:32:23 UTC,M,2a10,EUR,2,MI,R,3,2,1,5,1,5,5,5,3,1,4,1,3,3,1,5,1,3,3,3,
341,2021-03-13 13:39:18 UTC,M,More than 10,EUR,3,ML,U,2,3,1,5,1,5,4,4,5,3,3,2,5,4,4,2,3,3,3,3,
342,2021-03-13 13:39:52 UTC,M,More than 10,NR,1,MI,R,2,2,3,4,2,4,4,4,5,3,4,2,3,3,4,2,4,3,3,3,
343,2021-03-13 13:44:32 UTC,M,More than 10,EUR,2,ML,R,2,2,2,4,3,5,5,5,5,2,3,2,2,2,2,4,3,3,3,3,
344,2021-03-13 13:57:19 UTC,M,2a10,CHA,More than 5,MI,R,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,3,3,4,
345,2021-03-13 14:05:18 UTC,M,Less than 1,NR,4,MI,PU,3,2,4,4,3,3,4,3,5,2,4,1,1,2,2,3,4,3,3,4,MCO x Cross
346,2021-03-13 14:13:50 UTC,F,2a10,EUR,2,ML,PU,3,1,3,4,5,4,4,3,3,2,4,3,1,2,3,3,1,3,3,1,
347,2021-03-13 14:17:10 UTC,F,1a2,NR,1,ML,R,3,2,2,4,5,5,5,5,4,2,3,1,1,5,1,4,2,3,3,4,
348,2021-03-13 14:29:14 UTC,F,2a10,EUR,1,ML,PU,3,2,4,5,4,3,4,3,4,2,4,4,4,3,4,3,4,3,3,4,
349,2021-03-13 14:58:47 UTC,M,Less than 1,EUR,3,MI,R,2,2,1,2,2,1,1,1,1,1,2,3,3,2,3,1,1,3,3,3,
35,2021-02-17 21:41:52 UTC,M,2a10,MCO,5,ASB,R,0,3,5,3,1,5,5,5,5,4,3,3,3,3,2,4,3,NSP,0,0,
350,2021-03-13 15:01:32 UTC,F,2a10,EUR,2,ML,PU,3,1,4,4,2,4,4,3,5,1,4,1,5,3,5,2,1,3,3,4,"She eats her prey, even though the bowl is full of kibble but I think she likes raw meat"
351,2021-03-13 15:01:50 UTC,M,1a2,EUR,4,MI,R,3,2,5,5,1,5,4,3,5,1,5,3,3,2,1,1,5,3,3,2,
352,2021-03-13 15:21:31 UTC,F,2a10,SBI,5,ML,R,1,1,3,2,4,2,3,3,4,3,4,1,4,3,3,3,3,3,3,1,They are all different in character from the calm to the most fleeting.
353,2021-03-13 15:24:36 UTC,F,More than 10,EUR,1,MI,PU,3,2,4,3,2,4,5,5,4,1,4,2,4,4,2,5,2,3,3,3,
354,2021-03-13 16:30:48 UTC,M,Less than 1,NR,5,ML,R,3,2,1,4,2,4,3,2,5,5,3,1,2,1,2,2,5,3,3,3,
355,2021-03-13 16:51:24 UTC,M,1a2,EUR,3,ML,U,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,3,3,1,
356,2021-03-13 17:12:56 UTC,M,2a10,EUR,More than 5,MI,R,3,2,1,5,1,1,1,1,1,5,1,2,2,1,1,3,2,3,3,3,"not afraid of anything, very friendly, we get the impression that he doesn't care about aggressive social codes"
357,2021-03-13 17:16:10 UTC,F,More than 10,EUR,5,MI,R,3,2,1,1,1,4,5,5,4,3,5,5,5,5,5,1,3,3,3,3,"dominant who wants to be exclusive without other cats, often spits on others, intiMIates them and chases them away, cuddles but scratches and bites without warning."
358,2021-03-13 17:24:44 UTC,NSP,2a10,NR,5,ML,R,2,2,2,5,3,4,2,5,4,5,2,1,2,3,1,3,3,3,3,4,"My cats are the most beautiful =)
 Good luck"
359,2021-03-13 17:27:34 UTC,M,2a10,TUV,5,MI,PU,2,2,1,3,1,5,5,5,5,5,3,1,3,1,3,3,5,3,3,4,
36,2021-02-17 21:48:24 UTC,F,1a2,NR,2,ML,PU,0,1,5,5,3,4,5,3,3,2,5,2,4,3,2,4,1,NSP,0,0,
360,2021-03-13 17:27:43 UTC,M,More than 10,EUR,1,ML,PU,1,2,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,3,3,3,
361,2021-03-13 17:40:05 UTC,M,More than 10,CHA,1,MI,R,3,2,2,4,2,4,3,5,4,2,4,3,4,4,3,3,4,3,3,3,
362,2021-03-13 17:43:13 UTC,F,1a2,BRI,More than 5,MI,R,3,3,1,3,1,5,4,3,5,4,2,1,4,2,3,3,2,3,3,4,
363,2021-03-13 17:43:29 UTC,M,2a10,EUR,More than 5,ML,R,4,3,1,2,1,4,4,4,2,2,5,4,4,3,2,3,2,3,3,4,Loves dogs more than humans
364,2021-03-13 19:05:27 UTC,M,Less than 1,EUR,2,MI,R,2,2,1,3,1,4,1,5,5,5,2,1,1,1,4,5,5,3,3,3,When he is outside and we call him he runs to join us by answering and is very happy.
365,2021-03-13 20:19:48 UTC,M,2a10,EUR,2,ML,R,2,2,4,5,5,5,5,5,5,4,4,3,4,3,4,3,2,3,3,4,
366,2021-03-13 21:03:15 UTC,F,Less than 1,EUR,2,ML,PU,3,2,4,5,5,5,5,5,5,3,3,1,2,1,2,3,3,3,3,3,
367,2021-03-13 21:58:04 UTC,F,1a2,BEN,3,MI,R,3,2,2,3,2,4,5,5,4,3,4,3,5,4,4,3,3,3,3,3,
