"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"2332","13","1","2","6","1","1","2","4","1","2","1","5","3","5","5","3","1","1","1","1","1","5","1","1","1","1","She is so cute"
"2333","8","1","2","2","2","1","2","3","1","3","1","5","1","5","3","5","1","1","3","1","1","5","5","1","1","1","Cats with balcony"
"2334","5","2","4","4","2","1","3","4","1","5","1","5","4","4","5","5","2","1","1","1","1","3","1","1","1","1",""
"2335","13","1","3","4","2","1","4","4","5","5","3","4","4","2","5","2","5","1","1","1","1","1","1","1","1","1","Norwegian Forest Cat"
"2337","5","2","4","4","4","3","3","4","2","5","1","5","5","4","5","5","3","1","1","1","1","4","1","3","4","5","He communicates a lot, different meows"
"2338","5","1","3","4","2","1","2","4","5","5","3","4","4","2","3","2","5","1","1","1","1","2","1","1","1","1","Doesn't purr 0"
"2339","1","1","1","1","2","1","1","4","4","4","3","4","5","5","5","3","3","4","3","3","5","3","4","1","1","1",""
"2340","8","2","1","1","2","1","1","3","1","4","3","4","2","4","5","5","1","3","2","3","4","5","5","1","1","1",""
"2341","13","2","3","4","2","1","2","4","1","3","1","3","3","3","3","2","1","1","1","1","1","1","1","1","1","1",""
"2342","8","1","2","1","2","1","1","3","3","3","2","4","4","3","2","3","4","3","3","4","3","4","2","1","1","1","Catches flies.. the birds are too high for her, ""but she watches them constantly even in the trees"
"2344","5","2","3","1","2","1","2","3","4","2","4","5","5","4","4","4","2","1","1","3","2","3","4","1","1","1",""
"2345","8","2","1","4","3","2","1","3","4","5","4","5","5","5","3","4","5","1","1","1","5","5","5","1","1","1","Exit to the garden enclosure"
"2346","8","2","3","1","2","1","1","3","3","4","4","4","5","3","4","2","4","1","1","3","2","3","4","1","1","1",""
"2347","9","2","1","5","2","1","2","3","4","4","1","4","1","1","4","4","1","1","1","1","1","4","4","1","1","1","SPHs are very affectionate"
"2348","5","1","3","2","4","3","4","2","3","5","1","5","5","5","3","3","3","1","1","1","1","4","3","3","4","4","Curious"
"2349","6","1","3","1","1","1","1","3","4","5","3","4","4","3","4","2","1","1","1","3","2","4","5","1","1","1",""
"2350","7","1","2","1","3","1","3","3","1","1","1","4","4","4","4","4","1","1","1","1","4","2","1","1","1","1",""
"2351","8","2","1","1","2","1","2","4","1","4","2","5","3","3","5","5","1","2","4","4","2","4","3","1","1","1","He purrs a lot (lol)"
"2352","5","2","3","1","1","1","1","3","1","1","3","4","4","4","5","5","2","2","3","3","2","4","4","1","1","1",""
"2353","13","2","4","1","4","1","4","2","2","4","2","4","2","4","5","4","2","1","1","2","2","4","5","1","1","1",""
"2354","5","2","3","2","2","1","1","3","1","3","5","4","3","4","5","3","2","4","4","4","3","4","4","1","1","1",""
"2355","12","1","3","1","2","2","3","4","4","4","4","5","4","2","5","3","2","1","2","4","2","4","5","1","1","1",""
"2356","8","2","1","2","3","3","1","3","5","2","1","5","2","1","5","2","1","1","1","2","2","3","1","1","1","1",""
"2357","6","1","3","4","3","2","1","3","1","4","2","5","4","4","5","5","2","1","2","2","3","4","4","1","1","1",""
"2358","8","2","2","1","1","1","1","3","1","5","3","4","2","2","5","4","2","1","1","3","1","4","4","1","1","1",""
"2359","13","1","3","1","4","3","3","3","2","2","3","4","4","4","2","2","4","4","4","3","3","4","3","3","4","4",""
"2360","8","1","1","1","2","1","1","3","1","4","1","3","1","4","5","5","2","1","1","1","1","5","5","1","1","1",""
"2361","13","2","2","1","2","1","2","3","5","4","3","4","2","4","5","2","1","2","1","3","4","5","5","1","1","1",""
"2362","8","1","2","6","4","2","1","3","2","4","4","4","2","2","4","4","2","1","2","2","2","4","4","1","1","1",""
"2363","8","2","1","1","3","3","1","3","1","4","1","4","4","4","4","4","1","1","1","1","1","4","1","1","1","1",""
"2364","8","1","3","1","2","2","3","3","1","4","1","4","2","4","4","3","4","1","5","5","3","5","3","1","1","1",""
"2365","8","1","3","2","3","3","1","3","1","3","2","5","5","3","4","4","1","1","3","2","2","4","3","1","1","1",""
"2366","8","1","1","1","2","1","1","4","2","5","1","5","1","5","2","4","1","1","1","1","5","5","5","1","1","1",""
"2367","5","1","2","1","2","2","2","4","4","2","5","4","5","5","4","2","4","4","4","5","4","5","5","1","1","1",""
"2368","13","1","4","2","1","2","1","3","5","4","5","5","5","4","5","1","4","3","4","4","1","4","2","1","1","1",""
"2369","8","1","3","1","2","1","3","2","1","4","1","3","5","5","3","5","3","2","2","1","2","4","5","1","1","1",""
"2370","13","1","3","3","4","3","4","4","2","1","1","4","5","5","3","2","1","2","3","4","4","2","2","3","4","4",""
"2371","8","2","1","1","1","1","1","4","2","5","1","4","1","3","5","5","1","1","1","1","2","4","4","1","1","1",""
"2372","13","1","3","1","3","1","2","3","4","4","3","4","5","3","5","1","3","1","1","1","1","4","3","1","1","2",""
"2373","8","2","1","1","2","1","1","3","1","4","3","4","5","5","4","5","1","1","2","3","4","4","4","1","1","1",""
"2374","8","1","1","1","2","1","2","4","1","5","4","5","5","5","5","5","2","2","4","2","2","3","2","1","1","1",""
"2375","8","1","3","2","2","1","2","2","2","5","2","4","1","3","5","5","1","1","1","1","1","5","3","1","1","2",""
"2376","8","1","3","1","1","1","1","3","1","4","2","4","4","2","4","4","1","1","1","1","1","4","2","1","1","1",""
"2377","8","2","2","1","2","1","2","4","1","4","3","4","2","2","5","5","1","1","1","1","1","5","4","1","1","1",""
"2378","8","1","3","2","3","2","3","3","4","4","4","5","5","5","5","4","2","1","3","3","3","3","3","1","1","1",""
"2379","8","2","3","2","3","2","2","3","3","4","2","5","5","5","5","4","2","1","4","1","3","3","3","1","1","1",""
"2380","6","2","3","6","3","2","3","3","3","4","2","4","3","3","5","4","1","2","2","2","2","4","3","1","1","1",""
"2381","5","1","3","2","4","2","3","3","1","4","4","5","4","4","5","4","2","2","4","3","3","3","4","3","4","4",""
"2382","2","1","1","1","3","1","2","3","3","4","3","3","3","3","4","4","3","2","2","2","2","4","4","1","1","1",""
"2383","5","1","2","1","2","1","1","3","4","2","3","4","5","5","2","4","4","4","3","3","5","4","5","1","1","1",""
"2384","7","1","4","1","2","1","1","4","3","3","3","3","3","1","2","1","3","1","3","3","3","1","3","1","1","1",""
"2385","8","1","4","2","4","3","3","2","5","5","4","2","3","1","5","3","4","1","1","1","2","3","4","1","1","1","my cat is rather large"
"2386","5","2","3","1","3","2","3","3","1","3","2","5","4","5","5","5","2","3","4","3","4","3","4","3","4","4",""
"2387","5","2","4","2","4","3","2","3","1","3","3","4","4","3","5","5","3","3","4","3","4","4","4","3","4","3",""
"2388","13","1","3","1","4","2","3","2","4","4","5","3","2","2","3","3","4","2","2","4","4","2","4","3","4","5","Very very hunter in summer"
"2389","5","1","3","6","3","1","4","3","1","5","3","5","1","3","4","5","4","3","3","5","3","4","3","3","4","4",""
"2390","5","2","1","2","4","3","1","3","4","5","3","5","5","3","4","4","4","1","1","1","1","1","3","3","4","4",""
"2392","13","2","3","2","4","2","4","3","2","2","2","4","4","5","5","4","2","1","4","4","4","3","3","3","4","5",""
"2393","13","1","2","1","4","3","3","3","5","3","2","4","5","5","4","2","3","2","3","2","3","4","3","3","4","5",""
"2394","5","2","1","2","4","3","4","2","1","1","1","5","5","5","4","1","5","5","5","5","3","2","1","3","4","4",""
"2395","2","1","3","6","4","3","3","2","5","4","2","2","5","3","2","2","4","1","1","2","1","4","4","3","4","4",""
"2396","5","1","3","2","4","3","4","2","4","5","2","5","5","5","5","2","4","1","4","2","1","5","1","3","4","4",""
"2397","5","1","2","2","4","3","4","2","1","4","4","5","4","5","4","2","2","4","2","2","2","5","2","3","4","4",""
"2399","5","1","3","1","4","3","4","4","4","4","5","5","4","4","5","4","2","1","1","1","1","4","4","3","4","3",""
"2400","5","1","1","6","4","3","3","2","1","3","1","1","1","1","1","3","2","4","4","4","3","3","3","3","4","4",""
"2401","5","1","1","6","4","3","3","2","5","1","5","5","5","3","2","1","3","3","3","4","4","2","3","3","4","4",""
"2403","5","1","3","6","4","3","3","3","2","3","4","4","4","4","5","4","3","3","4","4","4","3","4","3","4","4",""
"2404","5","1","3","6","4","3","3","2","2","4","4","4","4","4","4","2","3","3","4","4","4","3","3","3","4","4",""
"2405","5","2","3","3","3","3","4","3","4","3","5","5","5","5","5","2","3","3","4","3","2","4","2","3","4","5","Smart and a bit of a thief"
"2406","13","2","2","2","4","3","4","3","1","1","1","5","3","5","4","4","3","4","5","3","5","1","5","3","4","5","My cat is hyperactive"
"2407","13","1","2","3","4","3","4","3","1","1","1","4","3","4","5","5","1","1","1","1","1","5","4","3","4","4","3 cats, 3 completely different personalities. One is very sociable, the other 2 are very fearful. I think it's the way we take them out when they're little. Mine is very cat-dog. She's with us when we go to the couch, at the foot of the bed when we go to bed. Is very stingy with cuddles 24/7, she follows us to the kitchen, we communicate by meowing, it can last 10 minutes continuously. 
 
 The other 2 (my wife's), who are the mother and sister of mine before I moved in with my wife, are very fearful, impossible to approach them, they don't like cuddles, like isolation, like to be quiet and are a pouf without being disturbed. 
 I imagine that they evolved in an unsuitable environment, before young children, a lot of noise and shouting and their behavior is not like mine who learned to know the human being. To love proximity with humans, communication, cuddles for hours on the couch. 
 
 There you go :)"
"2408","11","1","3","1","4","3","1","3","4","1","1","5","5","5","4","1","1","4","4","5","4","4","4","3","4","1",""
"2410","5","1","2","1","3","2","4","3","3","3","3","5","5","4","4","2","4","1","2","3","2","4","3","3","4","5","Regarding the hunting of small rodents, it only brings us the liver"
"2411","13","2","4","1","4","3","3","3","5","5","3","5","5","5","5","5","1","1","2","3","3","2","5","3","4","4",""
"2412","5","2","3","2","3","3","3","3","1","2","1","5","5","5","5","4","3","3","3","4","4","4","4","3","4","3",""
"2414","5","2","3","2","4","3","4","3","1","5","1","5","5","5","3","1","4","1","3","3","1","5","1","3","4","4",""
"2415","5","2","4","3","3","1","3","4","1","5","1","5","4","4","5","3","3","2","5","4","4","2","3","3","4","4",""
"2416","13","2","4","1","4","3","3","3","3","4","2","4","4","4","5","3","4","2","3","3","4","2","4","3","4","4",""
"2417","5","2","4","2","3","3","3","3","2","4","3","5","5","5","5","2","3","2","2","2","2","4","3","3","4","4",""
"2418","4","2","3","6","4","3","3","3","1","4","1","5","5","5","5","5","4","2","4","2","2","4","3","3","4","5",""
"2419","13","2","1","4","4","2","4","3","4","4","3","3","4","3","5","2","4","1","1","2","2","3","4","3","4","5","MCO x Cross"
"2420","5","1","3","2","3","2","4","2","3","4","5","4","4","3","3","2","4","3","1","2","3","3","1","3","4","2",""
"2421","13","1","2","1","3","3","4","3","2","4","5","5","5","5","4","2","3","1","1","5","1","4","2","3","4","5",""
"2422","5","1","3","1","3","2","4","3","4","5","4","3","4","3","4","2","4","4","4","3","4","3","4","3","4","5",""
"2423","5","2","1","3","4","3","3","3","1","2","2","1","1","1","1","1","2","3","3","2","3","1","1","3","4","4",""
"2425","5","1","3","2","3","2","4","2","4","4","2","4","4","3","5","1","4","1","5","3","5","2","1","3","4","5","She eats her prey, even though the bowl is full of kibble but I think she likes raw meat"
"2426","5","2","2","4","4","3","4","3","5","5","1","5","4","3","5","1","5","3","3","2","1","1","5","3","4","3",""
"2427","2","1","3","5","3","3","2","2","3","2","4","2","3","3","4","3","4","1","4","3","3","3","3","3","4","2","They are all different in character from the calm to the most fleeting."
"2428","5","1","4","1","4","2","4","3","4","3","2","4","5","5","4","1","4","2","4","4","2","5","2","3","4","4",""
"2429","13","2","1","5","3","3","4","3","1","4","2","4","3","2","5","5","3","1","2","1","2","2","5","3","4","4",""
"2430","5","2","2","3","3","1","3","3","1","1","2","1","1","1","2","2","1","2","2","2","1","1","1","3","4","2",""
"2431","5","2","3","6","4","3","4","3","1","5","1","1","1","1","1","5","1","2","2","1","1","3","2","3","4","4","not afraid of anything, very friendly, we get the impression that he doesn't care about aggressive social codes"
"2432","5","1","4","5","4","3","4","3","1","1","1","4","5","5","4","3","5","5","5","5","5","1","3","3","4","4","dominant who wants to be exclusive without other cats, often spits on others, intiMIates them and chases them away, cuddles but scratches and bites without warning."
"2434","12","2","3","5","4","2","3","3","1","3","1","5","5","5","5","5","3","1","3","1","3","3","5","3","4","5",""
"2436","5","2","4","1","3","2","2","3","1","5","1","5","5","5","5","5","5","1","1","1","1","1","1","3","4","4",""
"2437","4","2","4","1","4","3","4","3","2","4","2","4","3","5","4","2","4","3","4","4","3","3","4","3","4","4",""
"2438","3","1","2","6","4","3","4","4","1","3","1","5","4","3","5","4","2","1","4","2","3","3","2","3","4","5",""
"2439","5","2","3","6","3","3","5","4","1","2","1","4","4","4","2","2","5","4","4","3","2","3","2","3","4","5","Loves dogs more than humans"
"2440","5","2","1","2","4","3","3","3","1","3","1","4","1","5","5","5","2","1","1","1","4","5","5","3","4","4","When he is outside and we call him he runs to join us by answering and is very happy."
"2441","5","2","3","2","3","3","3","3","4","5","5","5","5","5","5","4","4","3","4","3","4","3","2","3","4","5",""
"2442","5","1","1","2","3","2","4","3","4","5","5","5","5","5","5","3","3","1","2","1","2","3","3","3","4","4",""
"2443","1","1","2","3","4","3","4","3","2","3","2","4","5","5","4","3","4","3","5","4","4","3","3","3","4","4",""
"2444","13","2","3","2","4","2","4","3","4","3","4","4","5","4","4","2","3","2","3","3","3","3","3","3","4","5","Very good hunter. He is fearful of strangers but not with us. On the other hand, he changes quickly. Davis is the one who decides when to pet him or not."
"2445","5","1","3","2","4","2","3","3","2","4","5","5","5","5","4","2","4","1","4","5","4","3","3","3","4","5","Follows us like a little dog"
"2447","5","2","3","2","3","3","4","3","4","3","3","4","4","4","3","1","2","3","3","2","4","2","3","3","4","5",""
"2448","12","1","2","4","3","1","3","3","4","4","1","1","1","5","5","1","3","1","4","3","4","3","1","3","4","3",""
"2449","13","1","3","1","3","2","5","2","2","4","1","5","5","4","2","2","4","1","1","2","2","4","2","3","4","3",""
"2450","13","2","3","2","3","2","3","3","4","2","2","4","4","4","4","4","4","4","4","4","2","2","2","3","4","4","Survey for Tigger"
"2451","13","1","3","1","4","3","3","2","1","4","2","3","4","4","5","5","2","1","1","2","2","4","3","3","4","4",""
"2452","5","2","3","1","4","2","3","3","5","4","4","3","4","5","5","1","1","1","1","2","1","1","2","3","4","5","Very sweet and affectionate, but in my opinion abnormally fearful (noises, ...)"
"2453","5","1","3","1","4","2","3","4","5","4","5","4","5","4","5","2","1","1","1","2","3","4","2","3","4","3",""
"2454","13","2","3","1","3","3","2","3","2","4","4","5","4","4","5","4","4","1","1","3","3","2","2","3","4","2",""
"2455","5","2","2","2","4","2","4","3","4","3","3","4","4","4","5","4","2","1","2","1","3","3","3","3","4","5",""
"2456","5","1","2","2","4","2","3","3","5","4","4","5","5","5","5","3","4","4","4","4","4","3","3","3","4","5",""
"2458","13","2","3","4","4","3","3","4","1","4","1","5","3","5","5","4","4","2","4","1","3","5","2","3","4","4",""
"2460","5","1","3","3","3","3","4","2","4","5","2","5","5","5","5","5","3","1","5","4","1","2","2","3","4","5",""
"2461","13","1","1","2","4","3","4","3","4","3","2","5","4","4","4","2","2","3","4","2","3","3","2","3","3","3",""
"2462","5","2","1","3","4","3","2","3","3","2","3","4","3","4","5","4","1","1","2","1","3","4","3","3","3","4",""
"2463","13","1","3","2","4","3","3","3","4","5","2","4","5","5","5","4","2","2","2","2","2","4","2","3","3","5","Often climbs trees"
"2464","5","1","3","5","3","1","4","3","5","4","2","4","4","5","5","1","3","1","1","1","1","5","3","3","3","3",""
"2465","10","1","3","2","4","2","4","3","3","2","2","5","5","5","5","2","4","1","5","4","2","4","2","3","3","3","Cat dog. She follows me everywhere, garden, bed, sofa veranda...."
"2466","5","2","4","1","4","3","3","3","5","5","5","4","4","4","5","2","4","1","1","1","2","4","4","3","3","4",""
"2467","13","2","4","2","3","3","4","3","3","4","2","4","4","4","3","3","3","3","4","4","3","3","2","3","3","3","Cat adopted at the age of 8, do not know his background"
"2469","5","2","3","1","3","1","4","3","4","4","1","4","4","2","5","3","2","4","3","4","2","5","4","3","3","5","He is wary of strangers but is calculating enough to become sociable with humans and animals (even dogs) when he knows he can get food."
"2470","10","2","3","1","4","1","3","3","1","2","2","5","4","4","3","5","3","3","5","5","4","3","4","3","3","3",""
"2471","2","2","3","3","3","2","4","3","1","2","1","5","2","5","3","5","3","5","5","4","5","2","1","3","3","4",""
"2472","5","2","3","1","4","3","4","3","1","3","4","5","5","5","5","3","3","4","4","3","5","2","5","3","3","5","My cat goes out every evening at the same time in summer and winter and comes back in the morning to eat and sleep. I don't know how far he will wander."
"2473","2","2","2","1","4","3","3","3","4","2","3","4","4","4","4","2","4","4","4","3","4","1","4","3","3","2",""
"2474","5","1","3","2","4","3","3","4","5","4","4","4","5","4","5","3","2","1","3","2","1","3","5","3","3","4",""
"2475","6","2","3","3","4","3","4","4","1","3","2","5","5","5","3","2","3","3","3","1","2","3","2","3","3","5",""
"2476","13","1","3","1","4","3","4","3","1","5","1","5","5","5","4","5","4","4","3","1","5","5","3","3","3","4",""
"2477","6","2","3","3","3","2","3","4","3","5","1","5","5","5","4","3","4","1","5","3","2","4","2","3","3","4",""
"2478","2","1","3","1","4","3","3","3","3","4","2","4","4","5","5","4","1","2","3","2","1","2","2","3","3","3",""
"2481","5","2","3","3","4","3","4","3","1","4","1","4","4","4","4","4","4","1","3","1","1","1","1","3","3","5",""
"2482","13","2","4","1","4","3","4","3","2","4","3","3","4","3","5","5","3","1","4","3","2","4","4","3","3","2",""
"2483","5","2","3","3","3","3","4","3","1","2","1","1","2","2","1","4","2","1","2","2","2","3","1","3","3","4",""
"2484","13","1","2","1","4","3","3","3","4","2","1","5","3","4","2","1","4","1","5","3","2","4","4","3","3","5","My cat is a British Long Air"
"2485","5","2","1","3","4","1","4","4","4","3","3","4","5","5","5","4","2","1","3","3","3","4","4","3","3","1",""
"2486","13","1","3","3","4","3","4","3","5","5","5","5","5","5","3","5","5","3","5","5","5","1","1","3","3","3",""
"2487","5","2","3","2","3","2","4","3","1","4","1","4","4","4","4","4","1","1","2","3","3","3","3","3","3","4",""
"2488","1","1","2","1","3","1","3","4","5","2","1","5","5","5","5","4","1","2","1","1","1","4","1","3","3","4","When she brings me a field mouse, she brings it back alive."
"2489","5","2","3","2","4","2","5","2","3","2","4","4","5","5","4","2","5","2","4","4","4","3","3","3","3","4",""
"2490","5","2","3","5","4","3","4","3","2","5","1","4","4","4","1","1","5","5","5","5","5","5","1","3","3","5",""
"2492","5","1","1","1","4","3","3","3","5","4","3","3","4","3","4","1","2","1","1","1","4","2","1","3","3","4",""
"2493","5","2","3","2","4","3","3","3","3","3","2","5","3","5","5","4","2","2","3","2","2","3","3","3","3","3",""
"2494","13","2","3","1","3","2","4","3","4","4","4","4","5","4","3","4","4","2","2","2","2","2","2","3","3","5",""
"2495","6","1","2","2","2","2","3","2","1","2","4","5","5","5","5","5","2","1","1","1","1","4","4","3","3","2",""
"2496","5","1","3","2","2","2","4","2","5","2","4","5","5","5","3","1","4","4","4","4","4","4","4","3","3","2",""
"2497","5","1","1","1","4","3","4","4","4","4","2","5","4","4","5","4","4","1","4","3","2","4","4","3","3","5",""
"2498","5","2","4","3","4","3","4","2","2","5","1","5","5","4","4","3","4","4","4","3","3","3","3","3","3","4",""
"2499","5","2","3","2","4","3","4","3","5","2","2","2","2","2","4","2","5","1","4","3","2","4","1","3","3","3",""
"2500","5","2","3","1","2","3","4","3","2","4","2","5","4","4","5","4","4","2","2","2","2","3","2","3","3","3",""
"2501","5","1","2","2","3","2","4","2","3","3","3","3","3","3","3","2","2","2","3","2","2","2","3","3","3","2",""
"2503","4","2","2","1","4","2","3","3","2","5","4","4","5","4","5","5","2","1","3","3","1","4","4","3","3","4",""
"2504","5","1","3","2","2","2","4","2","5","4","4","5","5","5","2","1","4","5","4","2","4","4","4","3","3","3",""
"2505","2","1","1","4","4","2","3","4","1","3","1","3","3","3","4","3","1","1","1","1","2","3","1","3","3","3",""
"2506","13","1","3","1","4","2","4","3","3","2","2","4","5","5","4","3","4","4","4","4","4","2","2","3","3","3",""
"2507","5","1","3","2","4","3","4","3","2","3","1","5","5","5","5","2","2","1","2","3","2","2","2","3","3","5",""
"2508","5","2","3","4","4","3","3","2","5","4","1","5","5","5","3","3","5","1","1","1","3","3","5","3","3","5","Great hunter of mice, rats, etc. Loves to stay on the roof of the pony cottage."
"2509","13","1","3","2","3","3","2","3","4","4","4","4","4","2","2","3","4","2","4","4","2","4","4","3","3","3","She knows how to make herself understood, she growls and moans when she is upset or does not want to be petted."
"2510","5","1","3","4","3","2","3","3","4","4","4","5","4","4","5","4","4","3","3","3","4","4","4","3","3","5",""
"2511","5","1","3","1","4","3","4","3","2","5","1","5","5","5","5","5","4","1","1","1","1","3","1","3","3","4",""
"2512","5","1","3","1","4","3","4","3","4","4","1","5","5","5","5","5","4","1","5","3","1","3","1","3","3","4",""
"2514","5","1","3","2","4","2","3","3","4","4","4","4","3","3","4","2","3","2","2","4","4","3","4","3","3","3",""
"2515","5","1","3","2","4","3","4","3","4","3","4","4","4","4","4","2","2","2","2","2","2","2","4","3","3","3",""
"2516","5","2","4","6","4","3","3","2","1","2","3","1","1","1","5","5","1","1","5","5","5","1","3","3","3","2",""
"2517","5","2","3","1","4","3","5","2","2","4","3","4","4","3","4","4","3","3","2","2","2","4","4","3","3","5",""
"2518","5","1","2","2","3","3","3","4","4","4","2","5","4","3","4","2","4","4","3","4","4","4","1","3","3","5",""
"2519","5","2","2","1","4","3","3","2","5","2","5","5","5","5","1","2","3","5","5","1","5","5","3","3","3","2","Attacks my calf from behind very often, only me, not my husband or my son.
 He bites me very hard all of a sudden especially when I bring him in from the outside"
"2520","13","1","3","1","4","3","3","3","1","4","4","5","5","5","5","5","2","1","1","3","4","4","3","3","3","2",""
"2521","5","2","4","2","3","2","4","3","1","5","1","4","4","4","5","4","1","1","2","3","2","2","2","3","3","2",""
"2522","6","2","2","1","3","3","4","3","1","4","4","4","3","3","5","2","4","4","4","4","4","2","4","3","3","4",""
"2523","5","2","3","2","4","3","4","3","2","2","3","5","5","4","4","2","2","1","4","3","2","2","2","3","3","3","Cat from the spa adopted at 4 months"
"2525","5","2","1","2","4","3","4","3","4","5","2","5","4","4","4","4","4","1","2","2","3","4","2","3","3","5",""
"2527","5","2","3","3","2","2","5","2","1","1","1","4","4","5","1","1","2","1","5","5","5","5","1","3","3","3",""
"2528","6","2","1","2","3","2","2","4","1","1","2","5","3","5","3","5","3","5","4","1","5","5","5","3","3","3",""
"2529","1","1","3","1","4","2","3","3","3","4","2","5","5","5","5","2","2","1","3","3","3","4","3","3","3","5",""
"2530","12","1","3","1","3","2","4","2","4","4","1","3","4","4","3","3","4","2","4","4","4","1","1","3","3","2",""
"2531","5","2","3","1","4","3","3","3","5","4","3","5","5","4","5","2","2","1","2","3","3","4","3","3","3","2","My kitty is very fearful... I helped him adopt from the SPA and he must have suffered mistreatment when he was little... I think that because of that, he doesn't go at all towards people outside his home... But he is very cuddly and stuck to me...
 Thank you for doing this study to better understand the behavior of these nice felines!! They have so much love to give!!"
"2532","5","1","4","3","3","1","4","3","4","2","4","4","4","2","5","3","2","3","2","1","5","4","1","3","3","3","He catches a lot of lizards"
"2533","5","2","4","2","4","3","4","3","3","5","2","4","3","4","5","5","2","1","2","2","1","5","3","3","3","5",""
"2534","5","2","3","4","3","2","4","4","1","4","1","4","5","5","5","5","1","4","5","3","4","3","3","3","3","4",""
"2536","5","1","2","4","3","2","4","4","4","1","2","4","5","5","4","2","1","1","1","3","2","2","1","3","3","3",""
"2537","13","2","3","2","3","1","3","3","4","2","4","4","5","3","4","2","4","1","2","2","2","4","4","3","3","2",""
"2538","13","2","4","2","3","3","3","3","2","4","2","4","3","3","5","4","2","2","5","4","4","4","3","3","3","5",""
"2540","5","2","3","4","4","1","3","3","2","2","2","1","1","1","1","2","1","2","2","2","2","2","1","3","3","4",""
"2541","6","1","3","2","4","2","3","3","3","4","4","5","5","5","4","2","4","2","3","2","4","4","4","3","3","3",""
"2542","5","1","3","6","3","2","4","3","1","2","1","5","4","5","5","4","4","3","5","3","3","4","3","3","3","4",""
"2543","5","1","4","3","4","2","4","4","2","3","1","3","3","3","3","3","3","1","1","1","2","1","1","3","3","2","Very affectionate"
"2544","5","1","3","2","4","3","3","4","2","3","4","4","4","3","3","2","3","2","1","2","2","3","3","3","3","5",""
"2545","13","2","1","2","3","3","2","3","3","3","2","4","3","3","4","1","4","2","1","1","4","2","4","3","3","4",""
"2547","5","1","3","2","4","3","3","4","4","3","4","5","5","2","5","2","4","1","3","5","2","3","2","3","3","4",""
"2548","5","1","3","3","3","3","2","4","4","4","1","5","5","3","5","3","4","4","5","5","3","5","3","3","3","3",""
"2549","5","2","3","2","3","3","4","4","4","4","4","4","4","4","5","3","1","1","2","1","4","4","4","3","3","4",""
"2550","5","1","3","1","3","1","4","3","1","4","1","5","5","5","5","4","3","1","4","1","1","1","2","3","3","5",""
"2551","5","1","3","3","4","3","3","2","2","2","3","2","2","2","1","1","2","1","2","1","1","1","1","3","3","4",""
"2552","13","1","3","6","3","1","3","4","1","4","1","4","4","4","4","3","1","1","1","1","1","1","1","3","3","2",""
"2553","13","1","3","2","3","2","3","4","4","4","3","5","5","5","5","2","1","1","1","1","1","2","2","3","3","3",""
"2555","5","1","3","2","4","3","3","3","1","4","2","5","5","5","5","4","3","1","5","3","1","5","1","3","3","4",""
"2556","5","1","3","1","4","2","2","4","4","4","5","5","5","5","5","4","5","1","2","3","4","4","2","3","3","3",""
"2558","13","2","4","4","4","3","5","4","3","3","3","3","3","3","5","3","1","3","1","4","4","4","3","3","3","1",""
"2559","5","1","2","3","4","2","3","4","1","2","2","5","5","5","5","4","1","1","2","1","2","1","2","3","3","3","Catching lizards every day and even several times a day"
"2561","5","1","3","1","3","3","4","3","4","3","4","5","5","4","5","3","4","2","2","2","3","4","4","3","3","2",""
"2562","13","1","1","2","4","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","2","2","2","3","3","5",""
"2563","5","2","1","2","3","2","3","4","2","1","4","5","4","4","5","3","1","1","2","1","3","3","5","3","3","2",""
"2564","13","2","3","3","4","3","3","4","3","5","1","4","4","4","5","4","4","3","5","2","3","4","4","3","3","3","Renal failure and hypertension"
"2565","5","2","2","2","4","3","4","3","5","2","5","4","5","3","3","1","4","3","2","4","4","3","4","3","3","3",""
"2566","5","1","3","4","4","3","3","3","3","4","1","4","4","4","3","2","4","1","4","4","1","4","4","3","3","5",""
"2567","5","2","2","2","4","3","1","4","1","3","2","4","3","3","4","3","1","1","1","1","1","4","4","3","3","3",""
"2569","6","1","3","3","4","3","3","4","1","5","5","5","5","5","5","2","1","1","4","5","1","1","5","3","3","3","enclosed property with fence and anti-escape collar, the cat only hunts on 980m2"
"2570","5","2","3","4","4","3","4","3","4","2","1","5","5","4","5","4","2","3","3","1","2","3","4","3","3","4","Give the paw"
"2571","5","1","2","2","4","3","3","3","1","1","4","4","4","4","4","3","2","1","3","2","3","3","3","3","3","4","Dominant or submissive depending on the cat in front of him"
"2572","4","1","4","3","4","3","4","2","4","5","4","4","4","4","2","1","1","1","2","3","2","2","4","3","3","3",""
"2573","13","2","4","2","3","3","4","3","4","4","1","4","4","4","4","4","2","1","1","1","1","2","4","3","3","3",""
"2574","5","1","3","3","4","3","4","3","3","4","4","4","4","4","3","2","4","1","1","1","1","3","1","3","3","5",""
"2575","5","1","4","2","3","3","3","2","4","4","4","2","5","2","1","2","4","4","2","4","4","4","3","3","3","5",""
"2576","13","2","3","1","4","3","4","3","4","2","5","5","5","5","5","2","5","1","4","5","3","5","3","3","3","4",""
